24605.500000,111
24610.400000,111
24558.400000,111
12760.800000,1
12768.000000,1
12768.000000,1
23263.700000,11
23263.100000,11
23743.000000,11
23570.400000,11
23537.700000,11
23551.100000,11
23804.500000,11
