20,22755.210000,219.145457
21,22709.709524,189.529955
22,22788.363636,296.855000
23,22621.000000,303.611021
24,22677.550000,237.264036
25,22661.968000,278.508331
26,22754.142308,271.959991
27,22769.703704,264.355846
28,22757.171429,293.911942
29,22748.803448,239.250351
30,22633.263333,283.187933
31,22660.012903,273.185982
32,22705.968750,276.496065
33,22675.727273,279.366633
34,22716.461765,275.699481
35,22765.080000,231.085441
36,22671.541667,280.421273
37,22714.681081,313.578695
38,22759.102632,207.852582
39,22749.312821,264.689823
40,22721.992500,250.768066
41,22718.209756,273.525136
42,22677.954762,251.415610
43,22797.562791,235.542547
44,22717.227273,302.384138
45,22719.113333,252.218931
46,22696.558696,262.315334
47,22696.519149,277.454110
48,22696.764583,255.068796
49,22776.387755,286.765911
50,22755.278000,250.739357
51,22698.474510,235.701024
52,22752.948077,274.022958
53,22744.528302,261.067940
54,22717.951852,269.952028
55,22807.576364,301.032574
56,22689.107143,285.184226
57,22772.773684,216.639763
58,22707.284483,277.939656
59,22693.027119,244.124635
60,22724.413333,292.664090
61,22672.191803,259.620195
62,22747.458065,252.040610
63,22686.942857,237.522088
64,22694.215625,257.330476
65,22705.849231,269.414303
66,22709.968182,258.305905
67,22693.697015,287.304813
68,22726.816176,254.003826
69,22727.975362,265.831273
70,22719.175714,277.943225
71,22673.235211,249.859084
72,22722.825000,288.488552
73,22710.608219,260.080853
74,22775.554054,255.824583
75,22742.882667,219.894033
76,22717.030263,257.535415
77,22690.685714,228.284720
78,22687.702564,229.333861
79,22684.221519,241.892876
80,22716.485000,255.601462
81,22685.432099,255.142112
82,22716.146341,243.397377
83,22680.092771,252.620772
84,22716.860714,272.286299
85,22711.109412,273.968660
86,22690.143023,240.203794
87,22729.302299,255.317297
88,22699.935227,267.169615
89,22728.151685,262.298939
90,22735.372222,240.369803
91,22682.525275,246.257011
92,22723.133696,267.673753
93,22698.619355,259.623727
94,22692.535106,240.164835
95,22703.594737,257.587888
96,22759.843750,285.487527
97,22671.800000,244.573051
98,22690.630612,241.411462
99,22769.782828,252.785405
